id,created_at,bar_start,slug,meta_checkpoint_minute,meta_bar_start_utc,meta_minutes_remaining,meta_data_age_s,meta_feeds_healthy_binance_spot,meta_feeds_healthy_binance_perp,meta_feeds_healthy_coinbase,meta_feeds_healthy_polymarket,meta_feeds_healthy_liq_stream,candle_state_open,candle_state_last,candle_state_high,candle_state_low,candle_state_cushion_usd,candle_state_cushion_sign,candle_state_cushion_atr1m,candle_state_expected_remaining_move_usd,candle_state_reachability_ratio,candle_state_high_low_position,candle_state_time_above_open_pct,candle_state_max_adverse_excursion_usd,flaa_depth_flip_path_usd,flaa_depth_continuation_usd,flaa_path_asymmetry_ratio,flaa_flip_path_consumed_180s_usd,flaa_flip_path_replenish_ratio,flaa_iceberg_refill_count,flaa_est_flow_to_flip_usd,flaa_flow_to_flip_minutes_at_current_rate,flaa_defended,tape_cvd_candle_usd,tape_cvd_delta_1m,tape_cvd_delta_3m,tape_cvd_slope_r2,tape_cvd_trajectory,tape_sweep_events_3m_buy_sweeps,tape_sweep_events_3m_sell_sweeps,tape_sweep_events_3m_largest_sweep_usd,tape_sweep_events_3m_largest_sweep_side,tape_sweep_events_3m_sweep_price_impact_bps,tape_efficiency_3m,tape_absorption_flag,tape_absorption_side,tape_absorption_strength,tape_large_print_net_3m_usd,perp_spot_divergence_basis_usd_now,perp_spot_divergence_basis_delta_3m,perp_spot_divergence_perp_cvd_minus_spot_cvd_5m_usd,perp_spot_divergence_leader_venue_3m,perp_spot_divergence_oi_delta_candle_pct,perp_spot_divergence_oi_price_regime,perp_spot_divergence_funding_rate,liquidations_long_liq_usd_5m,liquidations_short_liq_usd_5m,liquidations_net_liq_pressure_sign,liquidations_cascade_flag,liquidations_nearest_liq_cluster_above_usd,liquidations_nearest_liq_cluster_below_usd,cross_venue_coinbase_premium_usd,cross_venue_coinbase_premium_slope_3m,cross_venue_venue_cvd_agreement,cross_venue_us_spot_leading,htf_context_trend_1h_dir,htf_context_trend_1h_adx,htf_context_trend_1h_price_vs_ema50,htf_context_vwap_stack_above_session_vwap,htf_context_vwap_stack_above_24h_vwap,htf_context_vwap_stack_vwap_compression,htf_context_key_levels_nearest_above_type,htf_context_key_levels_nearest_above_dist_usd,htf_context_key_levels_nearest_below_type,htf_context_key_levels_nearest_below_dist_usd,htf_context_key_levels_inside_value_area,polymarket_implied_prob_up,polymarket_yes_book_best_bid,polymarket_yes_book_best_ask,polymarket_yes_book_depth_usd_2c,polymarket_sharp_flow_flag,polymarket_model_vs_market_edge,empirical_prior_lookback_days,empirical_prior_bucket,empirical_prior_hold_rate,empirical_prior_n_samples,empirical_prior_hold_rate_minute11_same_bucket,empirical_prior_bucket_computed_at,ensemble_p_up,ensemble_conviction_tier,ensemble_tier_definition_high,ensemble_tier_definition_med,ensemble_tier_definition_low,ensemble_signal_agreement_count,ensemble_disagreement_index,ensemble_dominant_factors,ensemble_polymarket_edge_pct,outcome
a75380d3-f1b7-4ade-9357-99897aaf2ecc,2026-06-16 18:16:00.556793+00,2026-06-16 18:15:00 UTC,btc-updown-5m-1781633700,1,2026-06-16 18:15:00 UTC,14,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,66136.83,66048.92,66136.84,66048.92,88,-1,1.937,170,0.518,0,0.022,0,30420941,23221602,1.31,0,0,0,38026176,99,FALSE,-868021,-868021,-638594,,,2,3,597074,sell,1.36,5.774,FALSE,,0,-168541,-25.77,3.34,-1103850,none,-0.001,neutral,0.0000515,,,,,66150,65850,-62.91,-1.752,0,FALSE,up,20.48,0.517,FALSE,FALSE,0.033,prior_day_low,27.64,round_66000,48.92,TRUE,0.235,0.23,0.24,407,,2.6,30,cushion_>1.5atr__cvd3m_confirming__min1,0.7022,289,0.9437,1.78E+12,0.2606,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_7,0.43,"[""candle_cushion"",""flaa_asymmetry"",""perp_basis""]",2.6,down
3dc8a0df-d75e-46ed-993a-b4bae7091e0f,2026-06-15 21:16:00.559693+00,2026-06-15 21:15:00 UTC,btc-updown-5m-1781558100,1,2026-06-15 21:15:00 UTC,14,0.9,TRUE,TRUE,TRUE,TRUE,FALSE,66517.44,66520.1,66533.52,66517.43,3,1,0.086,116,0.023,0.166,0.622,0,23821,596469,0.04,0,0,0,29776,99,FALSE,93268,93268,-287889,,,1,5,139967,sell,1.01,7.874,FALSE,,0,0,-33.86,2.1,2493401,none,0.003,neutral,-0.0000347,,,,,66600,66500,-34.68,-2.976,-1,FALSE,up,42.614,2.946,TRUE,TRUE,1.411,poc_4h,317.4,round_66500,20.1,TRUE,0.515,0.51,0.52,563,,-9.7,30,cushion_<0.5atr__cvd3m_diverging__min1,0.5338,345,0.5261,1.78E+12,0.4184,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,3_of_7,0.57,"[""flaa_asymmetry"",""tape_sweeps"",""htf_trend""]",-9.7,up
40be8c99-e12a-4e1c-8361-3148fcfb39c4,2026-06-15 15:16:00.014+00,2026-06-15 15:15:00 UTC,btc-updown-5m-1781536500,1,2026-06-15 15:15:00 UTC,14,1,TRUE,TRUE,TRUE,TRUE,FALSE,66625.29,66612,66625.3,66588.83,13,-1,0.441,113,0.118,0.635,0.326,0,3503729,1456152,2.406,0,0,0,4379661,99,FALSE,-409664,-409664,-481222,,,2,2,185668,buy,0.53,2.293,FALSE,,0,-142274,-32.35,8.59,-4236851,none,0.003,neutral,-0.00006002,,,,,66650,66600,-44.82,-1.018,0,FALSE,up,45.684,4.258,TRUE,TRUE,2.265,day_high,337.22,round_66500,112,FALSE,0.455,0.45,0.46,880,,-7.4,30,cushion_<0.5atr__cvd3m_confirming__min1,0.5389,451,0.6091,1.78E+12,0.3815,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,3_of_7,0.57,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-7.4,up
a0fd1346-2eb9-46cf-afe6-ebda295f3fa9,2026-06-15 17:46:00.016+00,2026-06-15 17:45:00 UTC,btc-updown-5m-1781545500,1,2026-06-15 17:45:00 UTC,14,0.7,TRUE,TRUE,TRUE,TRUE,FALSE,66884.01,66862,66884.01,66850.31,22,-1,0.518,159,0.138,0.347,0,0,8055378,536080,15.026,0,0,0,10069223,6.835,FALSE,-41008,-41008,464941,,,1,0,60532,buy,0,1.122,FALSE,,0,0,-35.85,-4.42,3039065,none,0.002,neutral,-0.00006445,,,,,66900,66850,-37.58,-8.25,1,FALSE,up,48.065,4.359,TRUE,TRUE,1.604,round_67000,138,round_66500,362,FALSE,0.415,0.41,0.42,894,,-5.6,30,cushion_0.5-1.0atr__cvd3m_diverging__min1,0.6152,231,0.6747,1.78E+12,0.3594,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_7,0.43,"[""flaa_asymmetry"",""tape_sweeps"",""htf_trend""]",-5.6,up
d2ff6612-d6a7-463c-adea-977695d101f9,2026-06-15 22:31:00.501849+00,2026-06-15 22:30:00 UTC,btc-updown-5m-1781562600,1,2026-06-15 22:30:00 UTC,14,2,TRUE,TRUE,TRUE,TRUE,FALSE,66162.01,66153.33,66185.38,66134,9,-1,0.188,173,0.05,0.376,0.432,-23,2437368,995752,2.448,0,0,0,3046710,7.279,FALSE,-214251,-214251,-92885,,,1,2,166541,sell,0.6,27.075,FALSE,,0,-24082,-28.98,8.18,-7989046,none,-0.01,neutral,-0.00002687,,,,,66200,66150,-41.03,-0.641,-1,FALSE,up,40.386,1.948,FALSE,FALSE,0.304,vwap_24h,102.6,round_66000,153.33,TRUE,0.535,0.53,0.54,411,,-19.8,30,cushion_<0.5atr__cvd3m_flat__min1,0.5435,285,0.5233,1.78E+12,0.3375,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_7,0.29,"[""flaa_asymmetry"",""htf_trend"",""tape_sweeps""]",-19.8,up
aabd0f84-042e-4db0-94df-37558c15a9a0,2026-06-15 21:01:00.542573+00,2026-06-15 21:00:00 UTC,btc-updown-5m-1781557200,1,2026-06-15 21:00:00 UTC,14,0.9,TRUE,TRUE,TRUE,TRUE,FALSE,66519.99,66500.01,66519.99,66500,20,-1,0.75,100,0.201,0.001,0,0,6068817,1420558,4.272,0,0,0,7586021,99,FALSE,-81031,-81031,-128014,,,0,1,33273,sell,1.2,0.005,FALSE,,0,0,-35.76,2.2,-1006282,none,-0.009,neutral,-0.00003605,,,,,66600,66500,-35.12,-7.407,-1,FALSE,up,44.427,2.649,TRUE,TRUE,1.416,poc_4h,337.49,round_66500,0.01,TRUE,0.415,0.41,0.42,256,,-16,30,cushion_0.5-1.0atr__cvd3m_flat__min1,0.5604,215,0.6382,1.78E+12,0.2554,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_7,0.29,"[""flaa_asymmetry"",""tape_sweeps"",""htf_trend""]",-16,down
31d5394d-42d2-48dc-8c69-60a29a258ab6,2026-06-16 18:01:00.516033+00,2026-06-16 18:00:00 UTC,btc-updown-5m-1781632800,1,2026-06-16 18:00:00 UTC,14,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,65978.79,65960,65978.79,65954.29,19,-1,0.491,143,0.131,0.233,0,0,5350733,1533287,3.49,0,0,0,6688416,1.126,FALSE,-20245,-20245,1737182,,,3,3,60341,sell,1.94,1.816,FALSE,,0,320700,-27.74,-0.4,12089877,none,-0.001,neutral,0.00004645,,,,,66150,65850,-59.15,0.455,1,FALSE,up,20.913,0.309,FALSE,FALSE,0.035,round_66000,40,poc_4h,222.5,TRUE,0.445,0.44,0.45,300,,-10.8,30,cushion_<0.5atr__cvd3m_diverging__min1,0.5377,346,0.5438,1.78E+12,0.3366,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_7,0.43,"[""flaa_asymmetry"",""perp_basis"",""htf_trend""]",-10.8,up
0ab6be4b-4298-47cd-ae1b-95ceb4332c09,2026-06-16 13:46:00.469973+00,2026-06-16 13:45:00 UTC,btc-updown-5m-1781617500,1,2026-06-16 13:45:00 UTC,14,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,66128.93,66110,66174.87,66110,19,-1,0.313,226,0.084,0,0.558,-46,6268408,482459,12.993,0,0,0,7835510,99,FALSE,-873142,-873142,-4727290,,,2,2,216249,sell,0.67,0.139,TRUE,buy,0.327,-1535814,-32.86,-7.91,9531408,none,0.006,neutral,-0.00002766,,,,,66150,65850,-60.11,-5.035,0,FALSE,up,23.243,0.714,FALSE,FALSE,1.096,session_vwap,153.59,poc_4h,97.5,TRUE,0.455,0.45,0.46,742,,-12.3,30,cushion_<0.5atr__cvd3m_confirming__min1,0.5438,454,0.6147,1.78E+12,0.3319,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_7,0.43,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-12.3,up
2dc82469-d03b-431f-8c91-cdf979c07086,2026-06-15 17:16:00.015+00,2026-06-15 17:15:00 UTC,btc-updown-5m-1781543700,1,2026-06-15 17:15:00 UTC,14,0.3,TRUE,TRUE,TRUE,TRUE,FALSE,66896.66,66861.09,66896.66,66851.43,36,-1,0.583,228,0.156,0.214,0,0,12404777,3711309,3.342,0,0,0,15505971,13.403,FALSE,-2015750,-1712382,-4380843,,,0,2,217057,sell,0.44,0.062,TRUE,buy,0.646,-1483263,-27.24,0.99,21515985,none,-0.053,long_liquidation,-0.00006988,,,,,66900,66850,-31.83,-1.065,0,FALSE,up,48.065,4.356,TRUE,TRUE,1.707,round_67000,138.91,round_66500,361.09,FALSE,0.425,0.42,0.43,896,,-15,30,cushion_0.5-1.0atr__cvd3m_confirming__min1,0.5756,332,0.6698,1.78E+12,0.275,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_7,0.29,"[""flaa_asymmetry"",""htf_trend"",""tape_absorption""]",-15,up
86a0b5f4-80d6-481e-b2bb-4a5f064e1fd2,2026-06-16 12:46:00.499445+00,2026-06-16 12:45:00 UTC,btc-updown-5m-1781613900,1,2026-06-16 12:45:00 UTC,14,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,66498,66467.81,66498.01,66452,30,-1,0.556,203,0.149,0.344,0,0,9352140,1458005,6.414,0,0,0,11690175,63.037,FALSE,-64773,-64773,320949,,,2,3,105376,buy,0.65,5.013,FALSE,,0,236109,-38.76,-8.01,-1084702,none,0.015,neutral,-0.00002219,,,,,66500,66450,-53.35,-2.171,0,FALSE,up,23.256,1.709,TRUE,FALSE,1.389,round_66500,32.19,prior_day_close,139.07,TRUE,0.435,0.43,0.44,511,,-19.7,30,cushion_0.5-1.0atr__cvd3m_diverging__min1,0.6206,232,0.6773,1.78E+12,0.2385,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_7,0.29,"[""flaa_asymmetry"",""htf_trend"",""perp_basis""]",-19.7,down
