id,created_at,bar_start,timeframe,slug,meta_timeframe,meta_checkpoint_minute,meta_bar_start_utc,meta_minutes_remaining,meta_data_age_s,meta_feeds_healthy_binance_spot,meta_feeds_healthy_binance_perp,meta_feeds_healthy_coinbase,meta_feeds_healthy_polymarket,meta_feeds_healthy_liq_stream,candle_state_open,candle_state_last,candle_state_high,candle_state_low,candle_state_cushion_usd,candle_state_cushion_sign,candle_state_cushion_atr1m,candle_state_expected_remaining_move_usd,candle_state_reachability_ratio,candle_state_high_low_position,candle_state_time_above_open_pct,candle_state_max_adverse_excursion_usd,flaa_depth_flip_path_usd,flaa_depth_continuation_usd,flaa_path_asymmetry_ratio,flaa_flip_path_consumed_180s_usd,flaa_flip_path_replenish_ratio,flaa_iceberg_refill_count,flaa_est_flow_to_flip_usd,flaa_flow_to_flip_minutes_at_current_rate,flaa_defended,tape_cvd_candle_usd,tape_cvd_delta_1m,tape_cvd_delta_3m,tape_cvd_slope_r2,tape_cvd_trajectory,tape_sweep_events_3m_buy_sweeps,tape_sweep_events_3m_sell_sweeps,tape_sweep_events_3m_largest_sweep_usd,tape_sweep_events_3m_largest_sweep_side,tape_sweep_events_3m_sweep_price_impact_bps,tape_efficiency_3m,tape_absorption_flag,tape_absorption_side,tape_absorption_strength,tape_large_print_net_3m_usd,perp_spot_divergence_basis_usd_now,perp_spot_divergence_basis_delta_3m,perp_spot_divergence_perp_cvd_minus_spot_cvd_5m_usd,perp_spot_divergence_leader_venue_3m,perp_spot_divergence_oi_delta_candle_pct,perp_spot_divergence_oi_price_regime,perp_spot_divergence_funding_rate,liquidations_nearest_liq_cluster_above_usd,liquidations_nearest_liq_cluster_below_usd,cross_venue_coinbase_premium_usd,cross_venue_coinbase_premium_slope_3m,cross_venue_venue_cvd_agreement,cross_venue_us_spot_leading,htf_context_trend_1h_dir,htf_context_trend_1h_adx,htf_context_trend_1h_price_vs_ema50,htf_context_vwap_stack_above_session_vwap,htf_context_vwap_stack_above_24h_vwap,htf_context_vwap_stack_vwap_compression,htf_context_key_levels_nearest_above_type,htf_context_key_levels_nearest_above_dist_usd,htf_context_key_levels_nearest_below_type,htf_context_key_levels_nearest_below_dist_usd,htf_context_key_levels_inside_value_area,polymarket_implied_prob_up,polymarket_implied_prob_5m_ago,polymarket_prob_momentum_5m,polymarket_yes_book_best_bid,polymarket_yes_book_best_ask,polymarket_yes_book_depth_usd_2c,polymarket_sharp_flow_flag,polymarket_model_vs_market_edge,empirical_prior_lookback_days,empirical_prior_bucket,empirical_prior_hold_rate,empirical_prior_n_samples,empirical_prior_hold_rate_minute11_same_bucket,empirical_prior_bucket_computed_at,ensemble_p_up,ensemble_conviction_tier,ensemble_tier_definition_high,ensemble_tier_definition_med,ensemble_tier_definition_low,ensemble_signal_agreement_count,ensemble_disagreement_index,ensemble_dominant_factors,ensemble_polymarket_edge_pct,outcome,,,,,,x
904785b5-1a85-4a2d-bd09-ef9f6520913a,2026-06-16 17:51:00.502365+00,2026-06-16 17:45:00 UTC,15m,btc-updown-15m-1781631900,15m,6,2026-06-16 17:45:00 UTC,9,0.1,TRUE,TRUE,TRUE,TRUE,FALSE,65750.92,65938,65968,65740,187,1,4.735,119,1.578,0.868,0.956,-11,50460889,74025101,0.682,0,0,0,63076112,99,FALSE,2038224,389998,1020612,0.967,accelerating_positive,8,2,101886,buy,1.25,3.617,FALSE,,0,325374,-27.36,-2.91,15118290,none,0.029,neutral,0.0000437,66150,65850,-58.76,-5.27,1,FALSE,up,20.913,0.257,FALSE,FALSE,0.036,round_66000,62,poc_4h,200.5,TRUE,0.955,0.615,0.34,0.95,0.96,1043,,-2,30,cushion_>1.5atr__cvd3m_confirming__min6,0.8577,927,0.9437,1.78E+12,0.9352,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""candle_cushion"",""polymarket_momentum"",""tape_accelerating_positive""]",-2,up,,,,,,
35b9ccef-dbbc-4dcd-a846-f271b4e7faf6,2026-06-16 17:46:00.546227+00,2026-06-16 17:45:00 UTC,15m,btc-updown-15m-1781631900,15m,1,2026-06-16 17:45:00 UTC,14,1.7,TRUE,TRUE,TRUE,TRUE,FALSE,65750.92,65785.12,65788,65740,34,1,1.169,109,0.312,0.94,0.8,-11,3063262,12121208,0.253,0,0,0,3829077,99,FALSE,84301,84343,459557,,,6,0,70484,buy,1.31,8.387,FALSE,,0,0,-27.86,1.82,1142029,none,0,neutral,0.00004064,65850,65500,-56.66,1.746,0,FALSE,down,20.913,-0.106,FALSE,FALSE,0.036,round_66000,214.88,poc_4h,47.62,TRUE,0.615,,,0.61,0.62,671,,8.3,30,cushion_1.0-1.5atr__cvd3m_confirming__min1,0.6478,249,0.7807,1.78E+12,0.6977,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_7,0.43,"[""tape_sweeps"",""flaa_asymmetry"",""candle_cushion""]",8.3,up,,,,,,
85cc9a8e-25a0-47b1-8c66-6bc1e34bad7f,2026-06-16 17:41:00.491174+00,2026-06-16 17:30:00 UTC,15m,btc-updown-15m-1781631000,15m,11,2026-06-16 17:30:00 UTC,4,0.6,TRUE,TRUE,TRUE,TRUE,FALSE,65747.16,65737.8,65820,65713.96,9,-1,0.28,67,0.14,0.225,0.555,-73,2081218,436726,4.765,0,0,0,2601522,99,FALSE,139913,29889,19057,0.366,flat,2,3,101363,buy,0.73,843.026,FALSE,,0,0,-26.54,-1.1,-3408387,none,-0.023,neutral,0.00003999,65850,65500,-59.45,2.535,0,FALSE,down,20.913,-0.218,FALSE,FALSE,0.034,round_66000,262.2,poc_4h,0.3,TRUE,0.415,0.615,-0.2,0.41,0.42,659,,-17.9,30,cushion_<0.5atr__cvd3m_flat__min11,0.5305,106,,1.78E+12,0.2363,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,7_of_8,0.12,"[""flaa_asymmetry"",""polymarket_momentum"",""perp_basis""]",-17.9,up,,,,,,
cdd106d5-16f5-463f-bb58-f754e3fd883f,2026-06-16 17:36:00.528505+00,2026-06-16 17:30:00 UTC,15m,btc-updown-15m-1781631000,15m,6,2026-06-16 17:30:00 UTC,9,3.1,TRUE,TRUE,TRUE,TRUE,FALSE,65747.16,65772.84,65820,65713.96,26,1,0.754,102,0.251,0.555,0.452,-33,2215046,7724734,0.287,0,0,0,2768808,24.388,FALSE,215468,-106534,234943,0.515,accelerating_positive,3,2,82902,sell,0.76,4.171,FALSE,,0,285006,-24.88,3.37,-1890403,none,-0.017,neutral,0.00003802,65850,65500,-61.13,1.661,1,FALSE,down,20.913,-0.135,FALSE,FALSE,0.034,round_66000,227.16,poc_4h,35.34,TRUE,0.615,0.415,0.2,0.61,0.62,1002,,14.7,30,cushion_0.5-1.0atr__cvd3m_confirming__min6,0.6739,182,0.6699,1.78E+12,0.7616,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""polymarket_momentum"",""flaa_asymmetry"",""tape_accelerating_positive""]",14.7,up,,,,,,
11310315-c8e6-4140-86f7-8e83a21f2d61,2026-06-16 17:31:00.507257+00,2026-06-16 17:30:00 UTC,15m,btc-updown-15m-1781631000,15m,1,2026-06-16 17:30:00 UTC,14,0.3,TRUE,TRUE,TRUE,TRUE,FALSE,65747.16,65715.22,65747.16,65715.21,32,-1,0.994,120,0.266,0,0,0,9675559,2216460,4.365,0,0,0,12094449,13.222,FALSE,-212868,-212868,-1532409,,,0,7,299645,sell,0.48,2.436,FALSE,,0,-866198,-30.07,-10.22,5227363,none,0.004,neutral,0.0000364,65850,65500,-59.99,2.643,-1,FALSE,down,20.913,-0.271,FALSE,FALSE,0.034,poc_4h,22.28,round_65500,215.22,TRUE,0.385,,,0.38,0.39,843,,-22.1,30,cushion_0.5-1.0atr__cvd3m_confirming__min1,0.5716,338,0.6699,1.78E+12,0.1643,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,7_of_7,0,"[""flaa_asymmetry"",""tape_sweeps"",""perp_basis""]",-22.1,up,,,,,,
1a09a74b-481c-4466-91b6-6fb16553d735,2026-06-16 17:26:00.479704+00,2026-06-16 17:15:00 UTC,15m,btc-updown-15m-1781630100,15m,11,2026-06-16 17:15:00 UTC,4,0.4,TRUE,TRUE,TRUE,TRUE,FALSE,65792.01,65780,65861.66,65710.34,12,-1,0.34,71,0.17,0.46,0.449,-70,2481024,821705,3.019,0,0,0,3101280,99,FALSE,-800779,154496,311182,0.639,flattening_negative,6,4,55853,buy,1.17,14.284,FALSE,,0,0,-24.56,1.61,-2619841,none,-0.032,long_liquidation,0.00003529,65850,65500,-60.91,-4.852,1,FALSE,down,20.913,-0.118,FALSE,FALSE,0.033,round_66000,220,poc_4h,42.5,TRUE,0.435,0.375,0.06,0.43,0.44,887,,-7.7,30,cushion_<0.5atr__cvd3m_diverging__min11,0.5404,111,,1.78E+12,0.3581,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""flaa_asymmetry"",""polymarket_momentum"",""htf_trend""]",-7.7,down,,,,,,
166e1036-a05e-4df8-8134-6babaa3a82d6,2026-06-16 17:21:00.532401+00,2026-06-16 17:15:00 UTC,15m,btc-updown-15m-1781630100,15m,6,2026-06-16 17:15:00 UTC,9,0.6,TRUE,TRUE,TRUE,TRUE,FALSE,65792.01,65762.3,65861.66,65762.3,30,-1,0.869,103,0.29,0,0.702,-70,8590309,1921002,4.472,0,0,0,10737886,99,FALSE,-993240,-133469,-768934,0.653,accelerating_negative,4,5,62221,sell,1,6.691,FALSE,,0,-264717,-30.95,-10.38,2065501,none,0.001,neutral,0.00003399,65850,65500,-63.37,-0.215,0,FALSE,down,20.913,-0.16,FALSE,FALSE,0.033,round_66000,237.7,poc_4h,24.8,TRUE,0.375,0.445,-0.07,0.37,0.38,664,TRUE,-25.3,30,cushion_0.5-1.0atr__cvd3m_confirming__min6,0.6723,181,0.6699,1.78E+12,0.1223,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,7_of_8,0.12,"[""flaa_asymmetry"",""polymarket_momentum"",""tape_accelerating_negative""]",-25.3,down,,,,,,
d62b0c89-d3b8-40b4-ac0f-bff322198627,2026-06-16 17:16:00.532394+00,2026-06-16 17:15:00 UTC,15m,btc-updown-15m-1781630100,15m,1,2026-06-16 17:15:00 UTC,14,0.7,TRUE,TRUE,TRUE,TRUE,FALSE,65792.01,65778.01,65792.9,65778,14,-1,0.485,108,0.13,0.001,0.028,-1,4523338,319369,14.163,0,0,0,5654172,99,FALSE,-426665,-426665,-516960,,,0,2,234587,sell,1.34,4.612,FALSE,,0,-103661,-27.96,-3.35,-353603,none,-0.003,neutral,0.0000319,65850,65500,-65.51,-2.111,-1,FALSE,down,20.913,-0.122,FALSE,FALSE,0.033,round_66000,221.99,poc_4h,40.51,TRUE,0.445,,,0.44,0.45,857,,-25.7,30,cushion_<0.5atr__cvd3m_confirming__min1,0.545,453,0.6192,1.78E+12,0.1879,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,7_of_7,0,"[""flaa_asymmetry"",""tape_sweeps"",""perp_basis""]",-25.7,down,,,,,,
9dea31c8-6b4a-4880-b6e1-bd45c9302c95,2026-06-16 17:11:00.602495+00,2026-06-16 17:00:00 UTC,15m,btc-updown-15m-1781629200,15m,11,2026-06-16 17:00:00 UTC,4,0.4,TRUE,TRUE,TRUE,TRUE,FALSE,65758.07,65821.58,65821.99,65740.01,64,1,1.895,67,0.948,0.995,0.784,-18,15105028,25908298,0.583,0,0,0,18881284,99,FALSE,-907590,198092,-32390,0.939,flattening_negative,0,2,134361,sell,0.3,51.45,FALSE,,0,-134153,-19.33,10.57,2505732,none,-0.027,neutral,0.00003017,65850,65500,-59.63,6.401,-1,FALSE,down,20.913,-0.019,FALSE,FALSE,0.031,round_66000,178.42,poc_4h,84.08,TRUE,0.865,0.465,0.4,0.86,0.87,1293,,5.5,30,cushion_>1.5atr__cvd3m_flat__min11,0.9009,414,,1.78E+12,0.9205,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_8,0.5,"[""polymarket_momentum"",""candle_cushion"",""tape_flattening_negative""]",5.5,up,,,,,,
78eaebb7-eda3-43e9-a00e-b04a4a6bc370,2026-06-16 17:06:00.525701+00,2026-06-16 17:00:00 UTC,15m,btc-updown-15m-1781629200,15m,6,2026-06-16 17:00:00 UTC,9,2.3,TRUE,TRUE,TRUE,TRUE,FALSE,65758.07,65754,65802,65740.71,4,-1,0.125,98,0.042,0.217,0.791,-44,862069,591843,1.457,0,0,0,1077586,3.877,FALSE,-640955,-39613,-277874,0.91,falling,3,1,121914,buy,1.04,2.027,FALSE,,0,-108158,-22.94,0.9,-1708371,none,0.004,neutral,0.00002828,65850,65500,-63.37,-3.617,-1,FALSE,down,20.913,-0.179,FALSE,FALSE,0.031,round_66000,246,poc_4h,16.5,TRUE,0.465,0.615,-0.15,0.46,0.47,804,,-11.8,30,cushion_<0.5atr__cvd3m_confirming__min6,0.507,189,0.6192,1.78E+12,0.3475,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,7_of_8,0.12,"[""polymarket_momentum"",""flaa_asymmetry"",""perp_basis""]",-11.8,up,,,,,,
3f5fd7dd-07c4-4b00-9319-8cbafafa0bd2,2026-06-16 17:01:00.476389+00,2026-06-16 17:00:00 UTC,15m,btc-updown-15m-1781629200,15m,1,2026-06-16 17:00:00 UTC,14,0.3,TRUE,TRUE,TRUE,TRUE,FALSE,65758.07,65796,65796,65758.07,38,1,1.159,122,0.31,1,0.977,0,7965137,13525358,0.589,0,0,0,9956421,99,FALSE,-216605,-216605,-875966,,,1,1,25450,sell,0.64,1.46,FALSE,,0,-801839,-23.35,0.96,4338197,none,-0.004,neutral,0.00002608,65850,65500,-62.71,-1.203,-1,FALSE,down,21.163,-0.085,FALSE,FALSE,0.031,round_66000,204,poc_4h,58.5,TRUE,0.635,,,0.63,0.64,1257,,-1.3,30,cushion_1.0-1.5atr__cvd3m_diverging__min1,0.646,112,0.7305,1.78E+12,0.6218,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,3_of_7,0.57,"[""flaa_asymmetry"",""candle_cushion"",""perp_basis""]",-1.3,up,,,,,,
339d7917-c9cf-443f-94a6-606555023be0,2026-06-16 16:56:00.645113+00,2026-06-16 16:45:00 UTC,15m,btc-updown-15m-1781628300,15m,11,2026-06-16 16:45:00 UTC,4,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,65808.01,65740,65827.39,65706,68,-1,1.898,72,0.949,0.28,0.045,-19,26800975,14896335,1.799,0,0,0,33501219,19.717,FALSE,-840280,100549,-98874,0.861,flattening_negative,4,8,137692,sell,0.62,0.516,FALSE,,0,-133558,-22.85,-3.3,5001482,none,0.07,new_shorts,0.00002322,65850,65500,-61.94,1.753,-1,FALSE,down,21.163,-0.213,FALSE,FALSE,0.029,round_66000,260,poc_4h,2.5,TRUE,0.115,0.325,-0.21,0.11,0.12,185,,-6.5,30,cushion_>1.5atr__cvd3m_flat__min11,0.9007,413,,1.78E+12,0.05,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,8_of_8,0,"[""perp_new_shorts"",""polymarket_momentum"",""candle_cushion""]",-6.5,down,,,,,,
c378f892-5f3c-4363-a1fe-e9b4ff18d858,2026-06-16 16:51:00.556007+00,2026-06-16 16:45:00 UTC,15m,btc-updown-15m-1781628300,15m,6,2026-06-16 16:45:00 UTC,9,1.5,TRUE,TRUE,TRUE,TRUE,FALSE,65808.01,65762,65827.39,65720,46,-1,1.218,113,0.406,0.391,0.08,-19,18772374,8345256,2.249,0,0,0,23465467,99,FALSE,-676342,-17242,-260052,0.909,flattening_negative,0,3,37618,sell,0.3,3.807,FALSE,,0,0,-19.94,8.56,-2011007,none,-0.001,neutral,0.00002236,65850,65500,-61.95,4.946,-1,FALSE,down,21.163,-0.162,FALSE,FALSE,0.029,round_66000,238,poc_4h,24.5,TRUE,0.325,0.365,-0.04,0.32,0.33,348,,-16,30,cushion_1.0-1.5atr__cvd3m_confirming__min6,0.6591,173,0.782,1.78E+12,0.165,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,7_of_8,0.12,"[""flaa_asymmetry"",""tape_flattening_negative"",""candle_cushion""]",-16,down,,,,,,
9b325bc0-792c-47ec-9368-acb740572cbf,2026-06-16 16:46:00.501875+00,2026-06-16 16:45:00 UTC,15m,btc-updown-15m-1781628300,15m,1,2026-06-16 16:45:00 UTC,14,1,TRUE,TRUE,TRUE,TRUE,FALSE,65808.01,65770.02,65827.39,65770.02,38,-1,0.911,156,0.244,0,0.455,-19,12929846,2498575,5.175,0,0,0,16162308,99,FALSE,-119765,-119765,-184201,,,1,4,46281,sell,0.6,18.569,FALSE,,0,0,-32.76,-0.81,-434945,none,-0.004,neutral,0.00002212,65850,65500,-65.88,-10.635,-1,FALSE,down,21.163,-0.144,FALSE,FALSE,0.029,round_66000,229.98,poc_4h,32.52,TRUE,0.355,,,0.35,0.36,710,,-16.6,30,cushion_0.5-1.0atr__cvd3m_confirming__min1,0.5716,338,0.6699,1.78E+12,0.1886,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,7_of_7,0,"[""flaa_asymmetry"",""tape_sweeps"",""perp_basis""]",-16.6,down,,,,,,
9617adef-f84f-4905-9b1e-ddff8afe17f1,2026-06-16 16:41:00.49307+00,2026-06-16 16:30:00 UTC,15m,btc-updown-15m-1781627400,15m,11,2026-06-16 16:30:00 UTC,4,0.9,TRUE,TRUE,TRUE,TRUE,FALSE,65786,65804.01,65866,65706,18,1,0.421,86,0.21,0.613,0.254,-80,1110750,4780166,0.232,0,0,0,1388437,99,FALSE,-858121,-167404,1554,0.854,flattening_negative,1,2,35129,sell,0.6,170.013,FALSE,,0,0,-25.65,-2.49,15220,none,-0.025,neutral,0.00001854,65850,65500,-63.02,-4.684,1,FALSE,down,21.163,-0.065,FALSE,FALSE,0.028,round_66000,195.99,poc_4h,66.51,TRUE,0.605,0.445,0.16,0.6,0.61,1092,FALSE,-10.4,30,cushion_<0.5atr__cvd3m_flat__min11,0.5269,105,,1.78E+12,0.5011,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_8,0.5,"[""polymarket_momentum"",""flaa_asymmetry"",""tape_flattening_negative""]",-10.4,up,,,,,,
22e9ffb4-c92c-44e0-b10e-800b911caf9a,2026-06-16 16:36:00.513858+00,2026-06-16 16:30:00 UTC,15m,btc-updown-15m-1781627400,15m,6,2026-06-16 16:30:00 UTC,9,1.3,TRUE,TRUE,TRUE,TRUE,FALSE,65786,65779.99,65792,65706,6,-1,0.161,112,0.054,0.86,0.066,-6,1519953,298841,5.086,0,0,0,1899941,58.556,FALSE,-569640,69848,-149412,0.879,flattening_negative,3,5,45698,sell,0.87,21.093,FALSE,,0,0,-23.04,2.52,-1057187,none,-0.024,neutral,0.00001653,65850,65500,-59.86,-1.221,-1,FALSE,down,21.163,-0.121,FALSE,FALSE,0.028,round_66000,220.01,poc_4h,42.49,TRUE,0.465,0.455,0.01,0.46,0.47,799,FALSE,-13.1,30,cushion_<0.5atr__cvd3m_flat__min6,0.53,125,0.5269,1.78E+12,0.3339,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,6_of_8,0.25,"[""flaa_asymmetry"",""perp_basis"",""htf_trend""]",-13.1,up,,,,,,
5fb336f6-d5d0-4f71-9f07-e1a11cbec561,2026-06-16 16:31:00.555191+00,2026-06-16 16:30:00 UTC,15m,btc-updown-15m-1781627400,15m,1,2026-06-16 16:30:00 UTC,14,0.4,TRUE,TRUE,TRUE,TRUE,FALSE,65786,65776.04,65792,65772.69,10,-1,0.297,126,0.079,0.173,0.263,-6,2152511,526971,4.085,0,0,0,2690638,2.531,FALSE,-98743,-98743,253449,,,5,7,71934,buy,0.36,10.901,FALSE,,0,210781,-26.19,1.96,1515903,none,-0.004,neutral,0.00001436,65850,65500,-63.9,-4.053,0,FALSE,down,21.163,-0.13,FALSE,FALSE,0.028,round_66000,223.96,poc_4h,38.54,TRUE,0.465,,,0.46,0.47,761,,-15,30,cushion_<0.5atr__cvd3m_diverging__min1,0.5377,346,0.5404,1.78E+12,0.3153,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_7,0.29,"[""flaa_asymmetry"",""perp_basis"",""htf_trend""]",-15,up,,,,,,
b0242136-776f-4e40-90a6-953a7f357200,2026-06-16 16:26:00.574779+00,2026-06-16 16:15:00 UTC,15m,btc-updown-15m-1781626500,15m,11,2026-06-16 16:15:00 UTC,4,0.4,TRUE,TRUE,TRUE,TRUE,FALSE,65776.02,65802,65822,65750,26,1,0.792,66,0.396,0.722,0.761,-26,2158131,10323195,0.209,0,0,0,2697664,2.463,FALSE,-112364,-70451,-212157,0.037,flat,4,2,36127,sell,1.1,6.202,FALSE,,0,0,-24.14,12.11,-3782769,none,-0.001,neutral,0.00001341,65850,65500,-62.68,-3.126,-1,FALSE,down,21.163,-0.07,FALSE,FALSE,0.027,round_66000,198,poc_4h,64.5,TRUE,0.655,0.515,0.14,0.65,0.66,1415,,6.2,30,cushion_0.5-1.0atr__cvd3m_diverging__min11,0.675,115,,1.78E+12,0.7174,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_8,0.38,"[""polymarket_momentum"",""flaa_asymmetry"",""candle_cushion""]",6.2,up,,,,,,
09dabacb-1582-4c1b-99aa-8ab85b9e65cd,2026-06-16 16:21:00.527934+00,2026-06-16 16:15:00 UTC,15m,btc-updown-15m-1781626500,15m,6,2026-06-16 16:15:00 UTC,9,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,65776.02,65774,65808,65750,2,-1,0.059,104,0.02,0.414,0.63,-32,661643,602379,1.098,0,0,0,827054,99,FALSE,-4482,205874,13002,0.019,flat,0,4,29355,sell,0.71,149.792,FALSE,,0,191613,-20.94,2.67,-2689413,none,0.039,new_shorts,0.00001026,65850,65500,-57.96,2.738,0,FALSE,down,21.163,-0.135,FALSE,FALSE,0.026,round_66000,226,poc_4h,36.5,TRUE,0.525,0.535,-0.01,0.52,0.53,1252,,-17.1,30,cushion_<0.5atr__cvd3m_flat__min6,0.5336,124,0.5269,1.78E+12,0.3538,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,7_of_8,0.12,"[""tape_flat"",""perp_new_shorts"",""htf_trend""]",-17.1,up,,,,,,
501972c9-d745-4ee4-ad38-3bd329578231,2026-06-16 16:16:00.484554+00,2026-06-16 16:15:00 UTC,15m,btc-updown-15m-1781626500,15m,1,2026-06-16 16:15:00 UTC,14,0.6,TRUE,TRUE,TRUE,TRUE,FALSE,65776.02,65786.75,65786.75,65776.01,11,1,0.298,135,0.08,1,0.976,0,592449,2411199,0.246,0,0,0,740562,0.239,FALSE,-109251,-109251,-659496,,,1,2,181913,sell,0.61,3.626,FALSE,,0,-103358,-27.79,-2.2,-5865029,none,0.018,neutral,0.00000863,65850,65500,-58.2,-1.562,-1,FALSE,down,21.163,-0.105,FALSE,FALSE,0.026,round_66000,213.25,poc_4h,49.25,TRUE,0.535,,,0.53,0.54,1276,,-17.2,30,cushion_<0.5atr__cvd3m_diverging__min1,0.5365,345,0.5404,1.78E+12,0.3626,MED,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_7,0.29,"[""flaa_asymmetry"",""tape_sweeps"",""perp_basis""]",-17.2,up,,,,,,
e9b2ebc2-66a7-4f07-a597-d9dc3a4a13d1,2026-06-16 16:11:00.57135+00,2026-06-16 16:00:00 UTC,15m,btc-updown-15m-1781625600,15m,11,2026-06-16 16:00:00 UTC,4,0.4,TRUE,TRUE,TRUE,TRUE,FALSE,65859.76,65845.99,65953.97,65816,14,-1,0.354,78,0.177,0.217,0.578,-94,8015372,1048462,7.645,0,0,0,10019215,99,FALSE,-877271,-22879,-358773,0.785,accelerating_negative,1,2,28311,buy,0.3,1.465,FALSE,,0,-117696,-26.64,-0.7,-5828502,none,0.013,neutral,0.00000573,65850,65500,-57.47,0.398,-1,FALSE,up,21.163,0.031,FALSE,FALSE,0.025,round_66000,154.01,poc_4h,108.49,TRUE,0.365,0.555,-0.19,0.36,0.37,336,FALSE,-19.7,30,cushion_<0.5atr__cvd3m_confirming__min11,0.617,146,,1.78E+12,0.1684,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,7_of_8,0.12,"[""flaa_asymmetry"",""polymarket_momentum"",""tape_accelerating_negative""]",-19.7,down,,,,,,
0a3a0eb7-e891-44e1-8489-4a3e772cfd80,2026-06-16 16:06:00.55946+00,2026-06-16 16:00:00 UTC,15m,btc-updown-15m-1781625600,15m,6,2026-06-16 16:00:00 UTC,9,1.8,TRUE,TRUE,TRUE,TRUE,FALSE,65859.76,65884,65953.97,65859.75,24,1,0.526,138,0.175,0.257,0.992,0,1012526,7049998,0.144,0,0,0,1265657,99,FALSE,-36863,-177374,-65720,0.001,flat,3,6,62674,sell,0.61,16.045,FALSE,,0,0,-33.06,-1.7,1217713,none,0.016,neutral,0.00000459,66150,65850,-58.64,-0.844,-1,FALSE,up,21.163,0.119,FALSE,FALSE,0.025,round_66000,116,poc_4h,146.5,TRUE,0.555,0.595,-0.04,0.55,0.56,1206,FALSE,-6.1,30,cushion_0.5-1.0atr__cvd3m_flat__min6,0.6132,134,0.6516,1.78E+12,0.494,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_8,0.38,"[""flaa_asymmetry"",""polymarket_momentum"",""perp_basis""]",-6.1,down,,,,,,
1cde7f4f-21d3-43af-9bca-232edf3798a4,2026-06-16 16:01:00.496125+00,2026-06-16 16:00:00 UTC,15m,btc-updown-15m-1781625600,15m,1,2026-06-16 16:00:00 UTC,14,0.4,TRUE,TRUE,TRUE,TRUE,FALSE,65859.76,65912,65912,65859.75,52,1,0.982,199,0.262,1,0.956,0,9864517,18422488,0.535,0,0,0,12330646,17.319,FALSE,139669,139669,-454761,,,0,1,67132,sell,0,10.437,FALSE,,0,0,-24.04,2.41,-1557503,none,0.004,neutral,0.00000246,66150,65850,-54.37,2.826,-1,FALSE,up,21.433,0.181,FALSE,FALSE,0.025,round_66000,88,poc_4h,174.5,FALSE,0.615,,,0.61,0.62,1779,,-6.8,30,cushion_0.5-1.0atr__cvd3m_diverging__min1,0.6245,232,0.675,1.78E+12,0.5474,LOW,>=0.72 or <=0.28,0.60-0.72,<0.60,4_of_7,0.43,"[""tape_sweeps"",""flaa_asymmetry"",""perp_basis""]",-6.8,down,,,,,,
c526f4fc-c080-44e5-a68f-f09ee1812cb8,2026-06-16 15:56:00.541187+00,2026-06-16 15:45:00 UTC,15m,btc-updown-15m-1781624700,15m,11,2026-06-16 15:45:00 UTC,4,0.5,TRUE,TRUE,TRUE,TRUE,FALSE,65846,65962,65976.32,65679.48,116,1,2.101,110,1.051,0.952,0.476,-167,25613773,40854147,0.627,0,0,0,32017216,99,FALSE,-3293539,243144,-19093,0.631,flattening_negative,1,2,90868,sell,1.21,167.804,FALSE,,0,0,-35.06,-6.82,13809265,none,-0.207,short_covering,6.00E-07,66150,65850,-54.02,2.181,-1,FALSE,up,21.433,0.298,FALSE,FALSE,0.026,round_66000,38,poc_4h,224.5,TRUE,0.935,0.585,0.35,0.93,0.94,517,TRUE,0.5,30,cushion_>1.5atr__cvd3m_flat__min11,0.9011,415,,1.78E+12,0.9399,HIGH,>=0.72 or <=0.28,0.60-0.72,<0.60,5_of_8,0.38,"[""candle_cushion"",""polymarket_momentum"",""empirical_prior""]",0.5,up,,,,,,
